url,name,description,dynasty
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2467,菱格小花绮,"尺寸：长：36   宽：24（厘米）
时代：辽
质地：丝
描述：该织物为一菱格小花绮残片。绮的名称出现较早，一般把平纹地显花织物称为绮。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2474,缠枝团花绫短袖袍残片,"尺寸：长：180   宽：38（厘米）
时代：辽
质地：丝
描述：该织物为一缠枝团花绫残片。绫，即一种斜纹地的暗花织物。辽代的团花，已从盛唐时期的华贵和华丽中走出来了，一般以小型花纹作图案。该残片推断其原件为一短袖袍。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2473,散点回纹绫,"尺寸：长：52.5   宽：25.5（厘米）
时代：辽
质地：丝
描述：该织物为一散点回纹绫残片。绫，即一种斜纹地的暗花织物。散点几何纹在战国时期就已出现，一般由一些形状不一、奇特、琐碎的小型几何纹样进行散点排列组成。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2465,浅褐色方点纹绫,"尺寸：长：52   宽：22（厘米）
时代：辽
质地：丝
描述：该残片为一浅褐色方点纹绫。绫，即一种斜纹地的暗花织物。方点纹，属于小几何纹，这类纹样在战国时期就已出现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2464,深褐色方点纹绫,"尺寸：长：30.5   宽：27（厘米）
时代：辽
质地：丝
描述：该残片为一深褐色方点纹绫。绫，即一种斜纹地的暗花织物。方点纹，属于小几何纹，这类纹样在战国时期就已出现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2462,四鹰团花绫地泥金蔓草,"尺寸：长：28.5   宽：20（厘米）
时代：辽
质地：丝
描述：该残片为一四鹰团花绫地泥金蔓草残片。绫，即一种斜纹地的暗花织物。泥金，就是将极细的金粉与粘金剂拌匀，然后一起绘上或印上织物。这种泥金织物在辽代丝织品上有大量发现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2461,盘凤纹绫,"尺寸：长： 50   宽：19（厘米）
时代：辽
质地：丝
描述：该残片为一盘凤纹绫。绫，即一种斜纹地的暗花织物。盘凤纹样是辽时期相当流行的一类纹样。这种团窠的形式与当时袍服的款式密切相关。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2466,絁袍残片,"尺寸：长： 55   宽：  24（厘米）
时代：辽
质地：丝
描述：该残片为一絁片。絁，是一种重平结构的平纹类素织物，运用交梭工艺，且织物较厚重。絁之名在唐代开始较多的出现。推断该残片原件为一絁袍。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2468,黄色宝花绫,"时代　　辽
数量　　一件
质地　　丝
色泽　　黄色
尺寸(厘米)　　长：36 宽:32
形状内容描述　　该织物残片为一黄色宝花绫。宝花，是唐代对团窠花卉图案的通称，是一种综合了各种花卉因素的想象性图案。它叶中有花、花中有叶，虚实结合、四季相间。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2459,黄色菱纹格小花绮,"时代　　辽
数量　　一件
质地　　丝
色泽　　黄色
尺寸(厘米)　　长：27 宽:26
形状内容描述　　该织物残片为一黄色菱纹格小花绮。菱形，是中国历史上一直可以看到的几何纹样，也可以作为一些主纹样的背景。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2458,褐色盘球纹绫,"时代　　辽
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：20.5 宽:17
形状内容描述　　该织物残片为一褐色盘球纹绫。盘球，或球纹，是用彩绦结成的球形图案。在唐代史料中有盘绦纹的记载，盘绦纹应是以绦带和结为纹样的图案。在辽耶律羽之墓中曾出土过一件盘球纹绫。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2463,黄色菱纹格绫,"时代　　辽
数量　　一件
质地　　丝
色泽　　黄色
尺寸(厘米)　　长：40.7   宽:5.6
形状内容描述　　该织物残片为一黄色菱纹格绫。菱形，是中国历史上一直可以看到的几何纹样，也可以作为一些主纹样的背景。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2455,团窠花树下对凤鹿纹花绫,"时代　　辽
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：35.5  宽:24.5
形状内容描述　　该织物残片为一花绫，纹样为团窠花树下对凤鹿纹。团窠作为由唐代传承下来的一个传统，到辽代依然是最流行的纹样单元。而凤和鹿纹亦在辽代织物中广泛使用。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2456,深褐色菱点花罗,"时代　　辽
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：39.7   宽:19
形状内容描述　　该残片为一深褐色罗织物，其特点就是比较轻薄。该织物显菱点花。
现状纪录
*
注明年月日
残片。（2006.4）
图号：                                                       拓片号：
绘    图（或拓片）
制图（拓片人）：                       制作(拓片)日期：                        比例：
底片号：
照        片
摄影人：                          摄影日期：                            比例：",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2457,褐色团窠对凤织金锦,"时代　　辽
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：38.5   宽:33.5
形状内容描述　　该织物残片为一褐色织金锦。纹样为团窠对凤。团窠作为由唐代传承下来的一个传统，到辽代依然是最流行的纹样单元。而凤在辽代织物中亦广泛使用，辽代凤的形状和唐及以前各代有很大的区别，特别是凤的尾巴和凤冠的式样。从造型来看，辽代的凤有站立或飞翔两类，这两种形式在耶律羽之和其它辽墓中均有发现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2469,褐色云纹动物锦,"时代　　辽
数量　　一件
质地　　丝
色泽　　褐色
尺寸(厘米)　　长：35   宽:14.3
形状内容描述　　该织锦为一褐色织物，其上织有动物云纹。可惜残片较小，无法清晰辨认具体为何种动物。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2451,辽黄地菱格花卉奔兽纹锦,"时代　　辽代
数量　　一件
质地　　丝
色泽　　黄、蓝、绿等色
尺寸(厘米)　　长：56 宽:50
形状内容描述　　该织物较残，但仍能清晰看出其上纹样为黄地菱格花卉奔兽纹。纹样的中心是一个菱格，内织花卉一朵，似为宝相花，或称作宝花。这是一种综合了各种花卉因素的想象性图案，它虚实结合、真假难辨、四季相间、正侧相叠，在唐代盛极一时。菱格的四边分别织有一头奔兽，似为狮子。狮子纹自从引入中国后，也是长盛不衰，一直为人们所喜爱。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2450,辽黄色花卉纹绫,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：17 宽：22
形状内容描述　　此为一件暗花绫织物，背衬绵。其基础组织为在3/1Z斜纹组织地上以并丝组织显花。其主要表现题材为花卉纹样，花型较大，外观呈几何对称形，线条简练，颇为抽象。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2452,辽黄地小团对鸽纹锦,"时代　　辽代
数量　　1件
质地　　丝
色泽　　黄、深蓝、浅绿
尺寸(厘米)　　长：17.3 宽:15
形状内容描述　　此为辽式斜纹纬锦残片。锦以深蓝、浅绿、黄等色，地部黄色以1/2S斜纹辽式纬锦组织，花部以深蓝、浅绿色起纬浮花。图案采用对称设计，沿袭自唐至辽宋的风格，主题纹样具有团窠外形，却无团窠环，团窠主体是一对驻足展翅鸽子，昂首挺胸，具有典型的辽代游牧民族特性。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2454,辽联珠灵芝云纹锦,"时代　　辽代
数量　　1件
质地　　丝
尺寸(厘米)　　长：18.5   宽:5.7
形状内容描述　　此锦为辽式斜纹纬锦，采用1:3斜纹纬二重组织，其图案骨架以两条带式联珠组成，联珠带内置由深褐色、浅绿、黄色纬线构成的灵芝云纹，尾部有一条细长飘带，左右对称排列。这种灵芝云纹与辽代庆州白塔出土的一件罗地刺绣联珠云龙纹极为相似，可见这种灵芝云纹在辽代十分盛行。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2460,辽黄地大雁宝花纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：22   宽：17
形状内容描述　　此为一件典型的辽式纬锦织物，以1/2Z斜纹纬重组织显花，其丝线现均以褪色，颜色不可辨。织物以深褐色素绢作里，夹绵，一头拼缝以浅褐色素绢。织物以大型宝花图案为主要表现题材，并装饰以作飞翔状的大雁纹样。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2448,辽黄地四雁宝花纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：26 宽：26
形状内容描述　　此为一件典型的辽式纬锦织物，以五枚缎纹纬重组织显花，黄色纬线为地，显花纬线的颜色已有褪色，难以分辨其本色。以繁复的宝花纹样为主要表现题材，每边各点缀一只飞翔的大雁纹样，组成团窠状图案，其图案半径约在16厘米左右。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2453,辽黄地雁纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：22   宽：13
形状内容描述　　此为一件典型的辽式纬锦织物，以斜纹纬重组织显花，黄色纬线为地，以蓝、绿、浅绿等色纬线显花。由于织物保存下来的面积不大，故其图案原貌已不可知，所见除大朵的花卉纹样外，还有呈上下对称的大雁纹样，均作飞翔状，推测可能为上下左右均对称的四雁纹样，角花处以云纹构成。织物背衬黄色四鹿花卉纹绮，以线与锦织物缝合。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2445,辽黄地团凤纹绫,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：20 宽：28
形状内容描述　　此为一件暗花绫织物，其基础组织为在2/1Z斜纹组织地上以1/5Z斜纹组织显花，是较为典型的异单位异面同向绫织物。织物以两只呈喜相逢形式排列的凤凰为主要表现题材，其团窠直径约在5厘米左右，图案纬向循环约19厘米，经向循环不可测。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2443,辽黄地鹭鸶绕花纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：16 宽：38
形状内容描述　　此为一件典型的辽式纬锦织物，以黄色纬线为地，显花纬线的颜色已有褪色，但仍可见分辨出蓝、绿等色纬线。以繁复的宝花纹样为主要表现题材，花间点缀鹭鸶图案，鹭鸶身材修长，作飞翔状，头部的蓑羽随风飞扬，毵毵如丝，而其间的空白部分则以云纹填入。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2446,辽黄色纬锦残片,"时代　　辽
数量　  1块
质地　　丝
色泽　　黄色
尺寸(厘米)　　长：20   宽：40
形状内容描述　　此件织物由两块相同的织物拼缝而成，是一件典型的辽式浮纹纬锦，在织造时每套纹纬中起码有一根纹纬作为地部，而余下的纹纬就以浮长的形式在织物表面显花，而在其反面，所有的纹纬均一起织入形成纬面效果。此件织物的丝线现均以褪色，主题图案及颜色均难以辨认。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2441,辽褐色八瓣团花纹绫,"时代　　辽
数量　  1块
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：42 宽：28
形状内容描述　　此为一件暗花绫织物，以黄色素绢背衬缝合，中间夹绵。其基础组织为在3/1S斜纹组织地上以纬线浮长显花。其主要表现题材为团花纹样，花呈八瓣，花型较大但较为规矩，其直径约在7.5厘米左右，其图案排列形式不清楚。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2442,辽黄地鹭鸶宝花纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：20   宽：48
形状内容描述　　此件织物由两块相同的织物拼缝而成，是一件典型的辽式纬锦织物，以五枚缎纹纬重组织织造，黄色纬线为地，显花纬线的颜色已有褪色，可见分辨出的有蓝、绿、米黄等色纬线。所见的图案除繁复的宝花纹样外，有几只在花丛中作飞翔状的鹭鸶图案，鹭鸶身材修长，头部的蓑羽随风飞扬，毵毵如丝，在局部还装饰以云纹。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2447,辽黄地团窠纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：49  宽：18
形状内容描述　　此件织物较为残破，是一件较为典型的辽式浮纹纬锦，在织造时每套纹纬中起码有一根纹纬作为地部，而余下的纹纬就以浮长的形式在织物表面显花，而在其反面，所有的纹纬均一起织入形成纬面效果。此件织物的丝线现均以褪色，主题图案及颜色均难以辨认，可能是宝花状的团窠图案。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2438,辽黄地团凤纹绫,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：42 宽：28
形状内容描述　　此为一件暗花绫织物，对折缝合，可能原做衣袖之用。其基础组织为在2/1Z斜纹组织地上以1/5Z斜纹组织显花，是较为典型的异单位异面同向绫织物。织物以两只呈喜相逢形式排列成团窠状的凤凰为主要表现题材，其团窠直径约在5厘米左右，呈二二错排，图案纬向循环约19厘米，经向循环约23厘米。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2439,辽黄地团窠宝花纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：32  宽：46
形状内容描述　　此件织物外观呈龟背状，是一件典型的辽式浮纹纬锦，在织造时每套纹纬中起码有一根纹纬作为地部，而余下的纹纬就以浮长的形式在织物表面显花。此件织物的丝线现均以褪色，颜色不可辨，其主题图案亦不清楚，应是团窠宝花之类的表现题材，并以十字花纹作宾花。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2444,辽黄色纬锦残片,"时代　　辽
数量　  4块
质地　  丝
色泽　　黄色
形状内容描述　　此件织物已碎成多块，是一件较为典型的辽式浮纹纬锦，在织造时每套纹纬中起码有一根纹纬作为地部，而余下的纹纬就以浮长的形式在织物表面显花，而在其反面，所有的纹纬均一起织入形成纬面效果。此件织物的丝线现均以褪色，主题图案及颜色均难以辨认。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2435,辽褐色八瓣团花纹绫,"时代　　辽
数量　  1块
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：37 宽：45
形状内容描述　　此为一件暗花绫织物，由两块相同的织物缝合而成，并以黄色素绢背衬缝合，中间夹绵。其基础组织为在3/1S斜纹组织地上以纬线浮长显花。其主要表现题材为团花纹样，花呈八瓣，花型较大但较为规矩，其直径约在7.5厘米左右，其图案排列形式不清楚。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2449,辽大雁纹锦,"时代　　辽
数量　  1 件
质地　  丝
色泽　　黄
尺寸(厘米)　　长 : 55 宽： 23
形状内容描述　　此为一块辽式斜纹纬锦残片，呈长方形，以黄色做地，其上以蓝、绿、米白等各色丝线显花。为大雁纹样，二二相对。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2437,辽黄地团窠纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：36   宽：48
形状内容描述　　此件织物由两块相同的织物拼缝而成，是一件典型的辽式浮纹纬锦，在织造时每套纹纬中起码有一根纹纬作为地部，而余下的纹纬就以浮长的形式在织物表面显花。此件织物的丝线现均以褪色，颜色不可辨，其主题图案亦不清楚，应是团窠宝花之类的表现题材。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2434,辽水波地团花纹锦,"时代　　辽
数量　  1 件
质地　  丝
色泽　　灰绿
尺寸(厘米)　　长 : 55宽：25
形状内容描述　　此为一块织锦残片，呈长方形，以灰绿色水波纹样做地，其上以点缀有团窠形花卉图案。花纹圆形适合纹样，四瓣。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2436,辽团窠四雁衔花枝纹锦,"时代　　辽
数量　  1件
质地　　丝
色泽　　黄
尺寸(厘米)　　长：51 宽：10
形状内容描述　　此织物组织为三枚右斜纹纬锦。以团窠为主纹，团窠直径为12cm，并以二二正排形式排列。窠内最里层为小宝花纹，外有四只飞雁衔花枝，围绕宝花对称旋转，此类图案与辽墓出土的卷云四雁衔花枝绫十分相似。团窠最外层是深蓝色缠枝花卉。整个图案布局简洁，图案灵动精美。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2440,辽蓝色团雁纹锦,"时代　　辽
数量　  1块
质地　  丝
色泽　　蓝色
尺寸(厘米)　　长：45  宽：13
形状内容描述　　此件织锦征集自北京民间，以典型的辽式纬重组织织造。以蓝色纬线做地，其上以红、浅绿、米黄等色丝线显花。其主题图案为团窠纹样，团窠由两只相对而飞的大雁构成，是辽代常见的图案题材。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2431,辽簇四对凤纹锦残片,"时代　　辽
数量　  1件
质地　  丝
色泽　　浅褐色
尺寸(厘米)　　长：40  宽：52
形状内容描述　　此件为当时标准的1/2S辽式斜纹纬锦织物，但纬线颜色较少，只有黄和浅褐两种，其整幅图案由四圆相交的骨架构成，可称为球路纹，在圆圆相交而形成的各小区域内，各有两只凤鸟在飞翔，而在其中心区域内则是呈十字对称的花卉纹样，其图案循环经向为16.5cm，纬向为14厘米。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2428,黄地瓣窠人物妆花绫,"时代　　辽代
数量　  1块
质地　  丝
色泽　　黄
尺寸(厘米)　　长：25.2  宽：40
形状内容描述　　该织物为一妆花绫残片，纹样为黄地瓣窠人物纹。妆花是对挖梭工艺的别称，通过运用通经断纬的技术来起花。可根据地部组织的不同称之为妆花绫、妆花罗、妆花绢等。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2429,黄色菱格地四瓣小花绮,"时代　　辽
数量　  1件（2片）
质地　  丝
色泽　　黄色
形状内容描述　　此件织物出土于内蒙古宝山辽初壁画墓出，共有两块，为暗花绫织物，其主题图案为在菱格地骨架中填以四瓣小花纹样。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2430,紫色菱格卷云团花绮,"时代　　辽
数量　  1片
质地　  丝
色泽　　紫
尺寸(厘米)　　长：19  宽：12.5
形状内容描述　　此件织物出土于内蒙古宝山辽初壁画墓，有多处破损，为暗花绮织物，现呈紫黑色，其图案以菱格形纹样为骨架，饰以卷云及团花纹样，有拼缝其他织物的痕迹。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2425,包裹绢,"时代　　辽
数量　  1片
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：30  宽：22
形状内容描述　　此件织物出土于内蒙古宝山辽初壁画墓，以1/1平纹织成，原可能做包裹之用。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2426,紫色菱格小花绮,"时代　　辽
数量　  1片
质地　  丝
色泽　　紫
尺寸(厘米)　　长：20  宽：11.5
形状内容描述　　此件织物出土于内蒙古宝山辽初壁画墓，保存情况较差，有多处破损，其主体为暗花绮织物，现呈黑紫色，图案在菱格形骨架中填入小花纹样，一边拼缝有一块黄色绢织物。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2433,花卉纹锦,"时代　　辽
数量　  1片
质地    丝
尺寸(厘米)　　长：7  宽：4.5
形状内容描述　　此件织物出土于内蒙古宝山辽初壁画墓，是一件典型的辽式纬锦织物，其基础组织为1/2左斜纹，依稀可见纬线有黄、绿两色，其主题图案为花卉纹样。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2423,紫色素罗,"时代　　辽
数量　　1片
质地　  丝
色泽　　紫
尺寸(厘米)　　长：23  宽：13.
形状内容描述　　此件残片出土自内蒙古宝山辽初壁画墓，现呈紫黑色，为素罗织物，以四经绞纱组织织成。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2422,大雁纹绫,"时代　　 辽
数量　　1件
质地　　丝
色泽　　深褐色
尺寸(厘米)　　长：44    宽：23
形状内容描述　　该织物为一大雁纹绫残片。绫，即一种斜纹地的暗花织物。大雁纹，在辽代出现较多，是比较受欢迎的纹样。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2420,,,Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2421,泥金盘球纹绫,"时代　　辽
数量　  1件
质地　  丝
色泽　　深褐色
尺寸(厘米)　　长：17.5    宽：16.3
形状内容描述　　该织物为一泥金盘球纹绫残片。绫，即一种斜纹地的暗花织物。泥金，就是将极细的金粉与粘金剂拌匀，然后一起绘上或印上织物。这种泥金织物在辽代丝织品上有大量发现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2418,菱格小花绮,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：36    宽：24   ：
形状内容描述　　该织物为一菱格小花绮残片。绮的名称出现较早，一般把平纹地显花织物称为绮。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2424,散点回纹绫,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：52.5   宽：25.5
形状内容描述　　该织物为一散点回纹绫残片。绫，即一种斜纹地的暗花织物。散点几何纹在战国时期就已出现，一般由一些形状不一、奇特、琐碎的小型几何纹样进行散点排列组成。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2416,缠枝团花绫短袖袍残片,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：180    宽：38
形状内容描述　　该织物为一缠枝团花绫残片。绫，即一种斜纹地的暗花织物。辽代的团花，已从盛唐时期的华贵和华丽中走出来了，一般以小型花纹作图案。该残片推断其原件为一短袖袍。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2417,浅褐色方点纹绫,"时代　　辽
数量　  1片
质地　  丝
色泽　　浅褐色
尺寸(厘米)　　长：52    宽：22
形状内容描述　　该残片为一浅褐色方点纹绫。绫，即一种斜纹地的暗花织物。方点纹，属于小几何纹，这类纹样在战国时期就已出现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2414,四鹰团花绫地泥金蔓草,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：28.5    宽： 20
形状内容描述　　该残片为一四鹰团花绫地泥金蔓草残片。绫，即一种斜纹地的暗花织物。泥金，就是将极细的金粉与粘金剂拌匀，然后一起绘上或印上织物。这种泥金织物在辽代丝织品上有大量发现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2413,深褐色方点纹绫,"时代　　辽
数量　  1片
质地　  丝
色泽　　深褐色
尺寸(厘米)　　长：  30.5  宽：27
形状内容描述　　该残片为一深褐色方点纹绫。绫，即一种斜纹地的暗花织物。方点纹，属于小几何纹，这类纹样在战国时期就已出现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2411,盘凤纹绫,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：50    宽： 19
形状内容描述　　该残片为一盘凤纹绫。绫，即一种斜纹地的暗花织物。盘凤纹样是辽时期相当流行的一类纹样。这种团窠的形式与当时袍服的款式密切相关。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2412,絁袍残片,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长： 55   宽：  24
形状内容描述　　该残片为一絁片。絁，是一种重平结构的平纹类素织物，运用交梭工艺，且织物较厚重。絁之名在唐代开始较多的出现。推断该残片原件为一絁袍。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2410,云南方胜四雁纹绫,"时代　　辽
数量　  1片
质地　  丝
色泽　　褐色
尺寸(厘米)　　长： 27   宽： 15
形状内容描述　　该残片为一云南方胜四雁纹绫。绫，即一种斜纹地的暗花织物。方胜，是一种纹样排列方式，即主题纹样二二正排时，各纹样以方正的形式出现。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2409,黄色十字花纹绫,"时代　　辽
数量　　一件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：23   宽:21
形状内容描述　　该残片为一黄色十字花纹绫。主题纹样按经线和纬线严格排列，即二二正排。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2408,黄色丝纱,"时代  辽
数量　　一件
质地　  丝
色泽　　黄色
尺寸(厘米)　　长：39  宽:39
形状内容描述　　该织物为一黄色丝纱。从早期的萧屈律墓到晚期的小努日木墓，纱织物在大部分辽墓中均有少量发现，说明它是一种较为珍贵的品种。与同一时期北宋或西夏的纱织物相比，辽代的纱似乎有着不同的特点。辽代的纱基本使用一顺绞的纱组织作为地，而以纬浮作花，但其纬浮一般都较短。，因此也可以称为浮纹纱。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2415,褐色菱点罗,"时代　　辽
数量　　一件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：25  宽:22.5
形状内容描述　　该织物残片为一褐色菱点罗。唐辽之间最为常见的一种提花罗，属于通绞罗，其纹样大部分是小几何纹。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2407,褐色小菱纹罗,"时代　　辽
数量　　1件
质地　  丝
色泽　　褐色
尺寸(厘米)　　长：51  宽：30
形状内容描述　　此件织物多有破损，以四经绞组织作地，其上以二经绞组织起花，形成菱格纹小花图案。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2419,花卉纹绫,"时代　　辽
数量　　一件
质地　  丝
尺寸(厘米)　　长：34.8宽：44.5
形状内容描述　　该织物残片为一花卉纹绫。花卉纹在整个丝绸纹样史上一直是活跃的重要角色。此花卉纹更似卷草纹。这种纹样在唐朝得以盛行，不过有时并没有任何象征意义。实物可见于耶律羽之墓以及哲里木盟小努日木出土的蔓草纹绫。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2427,鹧鸪海石榴纹妆花绫,,Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2432,罗地压金彩绣山林双鹿,"名称：罗地压金彩绣山林双鹿
年代：辽（907-1125A.D.）
材质：丝质
尺寸：11cm X12cm
详情：此件绣品以四经绞素罗为地，用压金彩绣的方法刺绣出图案，即以单根金线钉金压边，用平绣针法绣出主体纹样。图案是一团窠，上为树林，树林两旁各有两朵飘动的云气，中间是两只奔鹿，一鹿向前，一鹿回头，头戴灵芝花冠，身长翅膀，下方为山石和花草，图案极富有动感。这件绣品出自耶律羽之墓，反映的是契丹人秋林之中鹿鸣于野的场面，应与当时的秋山图案有关。",Liao
https://www.chinasilkmuseum.com/zggd/info_21.aspx?itemid=2406,盘金绣团窠卷草对雁罗,"名称：盘金绣团窠卷草对雁罗
年代：辽（907-1125A.D.）
材质：丝质
尺寸：32cm X16.5cm
详情：这应该属于一件大型罗袍的残片，以黑色通体绞素罗为地，用纯赤金线盘金绣出图案。图案为团窠卷草对雁纹，卷草环的造型由四个卷草主体组成，中心呈盘绦状，并向两边散开，卷草之间再相互纠绞，形成通体地缠绕。团窠中间是一对大雁，单足伫立，翅膀略展，昂首挺胸，欲衔绶带。这类团窠对雁自唐代起已成为高官的专用服饰标志，在辽代也是如此。墓主人耶律羽之曾为辽代东丹国相，官至一品，正可以服用此类图案。",Liao
